23.8,0.002,0.002,1.6372,0.034241,2.00E-04,257.63,1366.4,1717533.333,9109333.333
23.8,0.002,0.002,1.6373,0.034241,3.81E-04,257.18,4467.5,1714533.333,29783333.33
23.8,0.002,0.002,1.6527,0.034241,1.93E-05,213.4,1348.8,1422666.667,8992000
23.8,0.002,0.002,1.6529,0.034241,3.57E-04,213.58,2436.7,1423866.667,16244666.67
23.8,0.002,0.002,1.7127,0.034241,1.45E-06,244.19,1781.4,1627933.333,11876000
23.8,0.002,0.002,1.7131,0.034241,3.29E-08,242.9,2535.8,1619333.333,16905333.33
23.8,0.002,0.002,1.7181,0.034241,3.61E-06,244.04,2301,1626933.333,15340000
23.8,0.002,0.002,1.7383,0.034241,1.31E-08,249.1,1607.9,1660666.667,10719333.33
23.8,0.002,0.002,1.7391,0.034241,6.20E-09,477.93,41600,3186200,277333333.3
23.8,0.002,0.002,1.7404,0.034241,8.11E-10,181.75,989.16,1211666.667,6594400
23.8,0.002,0.002,1.7547,0.034241,3.85E-07,371.22,2544.1,2474800,16960666.67
23.8,0.002,0.002,1.7632,0.034241,2.45E-07,64.079,342.09,427193.3333,2280600
23.8,0.002,0.002,1.7634,0.034241,6.16E-07,64.426,291.25,429506.6667,1941666.667
23.8,0.002,0.002,1.7725,0.034241,1.04E-07,306.06,1975.9,2040400,13172666.67
23.8,0.002,0.002,1.7732,0.034241,3.94E-07,307.17,2668.3,2047800,17788666.67
23.8,0.002,0.002,1.8005,0.034241,1.58E-10,458.49,5570.2,3056600,37134666.67
23.8,0.002,0.002,1.8125,0.034241,2.19E-09,565.16,12034,3767733.333,80226666.67
23.8,0.002,0.002,1.8132,0.034241,2.28E-07,133.14,554.39,887600,3695933.333
23.8,0.002,0.002,1.8133,0.034241,6.03E-07,132.7,850.14,884666.6667,5667600
23.8,0.002,0.002,1.8233,0.034241,5.79E-09,51.783,251.87,345220,1679133.333
23.8,0.002,0.002,1.8239,0.034241,8.33E-10,323.25,2126.7,2155000,14178000
23.8,0.002,0.002,1.8247,0.034241,1.60E-09,343.18,2992.7,2287866.667,19951333.33
23.9,-0.002,-0.002,1.4564,0.034241,2.19E-07,109.65,501.77,731000,3345133.333
23.9,-0.002,-0.002,1.5044,0.034241,0.016133,334.7,2289.5,2231333.333,15263333.33
23.9,-0.002,-0.002,1.508,0.034241,7.54E-08,382.57,32606,2550466.667,217373333.3
23.9,-0.002,-0.002,1.5081,0.034241,3.62E-08,396.45,54080,2643000,360533333.3
23.9,-0.002,-0.002,1.5182,0.034241,2.60E-07,113.64,516.96,757600,3446400
23.9,-0.002,-0.002,1.5348,0.034241,0.017147,39.614,166.27,264093.3333,1108466.667
23.9,-0.002,-0.002,1.5353,0.034241,0.0078592,39.45,165.07,263000,1100466.667
23.9,-0.002,-0.002,1.5376,0.034241,0.72471,201.78,1457,1345200,9713333.333
23.9,-0.002,-0.002,1.5607,0.034241,0.0064914,224.29,1981.5,1495266.667,13210000
23.9,-0.002,-0.002,1.5936,0.034241,5.74E-09,350.58,2028.4,2337200,13522666.67
23.9,-0.002,-0.002,1.5937,0.034241,2.16E-06,375.15,4180.8,2501000,27872000
23.9,-0.002,-0.002,1.599,0.034241,5.55E-09,197.01,1059.5,1313400,7063333.333
23.9,-0.002,-0.002,1.6004,0.034241,1.83E-07,43.922,163.9,292813.3333,1092666.667
23.9,-0.002,-0.002,1.6083,0.034241,3.00E-07,409.27,21368,2728466.667,142453333.3
23.9,-0.002,-0.002,1.6084,0.034241,1.88E-07,431.63,46819,2877533.333,312126666.7
23.9,-0.002,-0.002,1.6121,0.034241,1.64E-07,509.22,13319,3394800,88793333.33
23.9,-0.002,-0.002,1.6159,0.034241,7.14E-08,120.56,548.79,803733.3333,3658600
23.9,-0.002,-0.002,1.6198,0.034241,0.0018547,228.07,2045.9,1520466.667,13639333.33
23.9,-0.002,-0.002,1.6323,0.034241,1.37E-07,245.21,1430.3,1634733.333,9535333.333
23.9,-0.002,-0.002,1.6324,0.034241,7.17E-04,248.07,2428,1653800,16186666.67
23.9,-0.002,-0.002,1.6475,0.034241,6.42E-06,207.3,1334.9,1382000,8899333.333
23.9,-0.002,-0.002,1.6476,0.034241,1.67E-04,208.28,2016.2,1388533.333,13441333.33
23.9,-0.002,-0.002,1.7079,0.034241,6.89E-07,237.3,2153.3,1582000,14355333.33
23.9,-0.002,-0.002,1.7082,0.034241,1.09E-07,235.51,1686,1570066.667,11240000
23.9,-0.002,-0.002,1.7126,0.034241,6.37E-07,242.82,2160.5,1618800,14403333.33
23.9,-0.002,-0.002,1.7391,0.034241,3.80E-09,405.79,8555.3,2705266.667,57035333.33
23.9,-0.002,-0.002,1.7393,0.034241,2.25E-09,477.58,41853,3183866.667,279020000
23.9,-0.002,-0.002,1.7435,0.034241,1.66E-09,130.63,596.79,870866.6667,3978600
23.9,-0.002,-0.002,1.7546,0.034241,1.12E-07,374,2585.5,2493333.333,17236666.67
23.9,-0.002,-0.002,1.7612,0.034241,1.96E-07,61.483,275.77,409886.6667,1838466.667
23.9,-0.002,-0.002,1.7615,0.034241,1.93E-07,61.888,264,412586.6667,1760000
23.9,-0.002,-0.002,1.7679,0.034241,4.40E-08,268.58,1523.1,1790533.333,10154000
23.9,-0.002,-0.002,1.7687,0.034241,4.38E-07,283.47,2171,1889800,14473333.33
23.9,-0.002,-0.002,1.8009,0.034241,1.01E-09,458.41,5489.5,3056066.667,36596666.67
23.9,-0.002,-0.002,1.8106,0.034241,4.89E-07,110.85,565.22,739000,3768133.333
23.9,-0.002,-0.002,1.8107,0.034241,4.16E-07,110.53,564.22,736866.6667,3761466.667
23.9,-0.002,-0.002,1.8128,0.034241,1.69E-09,569.76,13165,3798400,87766666.67
23.9,-0.002,-0.002,1.8193,0.034241,4.89E-09,338.59,2090,2257266.667,13933333.33
23.9,-0.002,-0.002,1.8204,0.034241,9.72E-09,341.26,2996.9,2275066.667,19979333.33
23.9,-0.002,-0.002,1.8278,0.034241,8.29E-12,404.03,54896,2693533.333,365973333.3
23.9,-0.002,0.002,1.4539,0.034241,6.54E-10,113.24,514.93,754933.3333,3432866.667
23.9,-0.002,0.002,1.5044,0.034241,0.013544,334.78,2290.1,2231866.667,15267333.33
23.9,-0.002,0.002,1.5077,0.034241,2.45E-07,379.88,19673,2532533.333,131153333.3
23.9,-0.002,0.002,1.508,0.034241,9.09E-08,395.89,57086,2639266.667,380573333.3
23.9,-0.002,0.002,1.5159,0.034241,5.35E-08,118.21,538.01,788066.6667,3586733.333
23.9,-0.002,0.002,1.5339,0.034241,0.0012104,42.631,202.17,284206.6667,1347800
23.9,-0.002,0.002,1.5349,0.034241,0.0028351,40.498,166.76,269986.6667,1111733.333
23.9,-0.002,0.002,1.5407,0.034241,0.7538,233.56,1863.8,1557066.667,12425333.33
23.9,-0.002,0.002,1.5635,0.034241,2.05E-05,225.05,1901.3,1500333.333,12675333.33
23.9,-0.002,0.002,1.5934,0.034241,1.75E-07,286.34,2787.6,1908933.333,18584000
23.9,-0.002,0.002,1.5939,0.034241,9.30E-07,369.39,1855,2462600,12366666.67
23.9,-0.002,0.002,1.5968,0.034241,3.15E-08,43.039,175.11,286926.6667,1167400
23.9,-0.002,0.002,1.599,0.034241,4.76E-08,410.08,5120.5,2733866.667,34136666.67
23.9,-0.002,0.002,1.608,0.034241,1.92E-10,397.57,12340,2650466.667,82266666.67
23.9,-0.002,0.002,1.6083,0.034241,1.16E-10,432.37,54660,2882466.667,364400000
23.9,-0.002,0.002,1.6119,0.034241,3.94E-09,509.06,13325,3393733.333,88833333.33
23.9,-0.002,0.002,1.6139,0.034241,1.52E-10,126.38,578.18,842533.3333,3854533.333
23.9,-0.002,0.002,1.6228,0.034241,0.001803,228.32,1972.2,1522133.333,13148000
23.9,-0.002,0.002,1.6325,0.034241,4.03E-04,251.39,1351.5,1675933.333,9010000
23.9,-0.002,0.002,1.6372,0.034241,3.14E-04,256.49,3834.8,1709933.333,25565333.33
23.9,-0.002,0.002,1.6477,0.034241,5.12E-05,210.5,1236.1,1403333.333,8240666.667
23.9,-0.002,0.002,1.6525,0.034241,2.07E-04,211.39,2776.3,1409266.667,18508666.67
23.9,-0.002,0.002,1.7083,0.034241,9.71E-08,239.13,1383.1,1594200,9220666.667
23.9,-0.002,0.002,1.7125,0.034241,3.46E-07,241.83,3558,1612200,23720000
23.9,-0.002,0.002,1.7154,0.034241,1.69E-09,244.13,2190,1627533.333,14600000
23.9,-0.002,0.002,1.7388,0.034241,3.42E-09,361.44,4488.5,2409600,29923333.33
23.9,-0.002,0.002,1.7393,0.034241,1.90E-09,476.73,43967,3178200,293113333.3
23.9,-0.002,0.002,1.7419,0.034241,2.95E-09,143.06,671.67,953733.3333,4477800
23.9,-0.002,0.002,1.7546,0.034241,2.14E-08,372.48,2602.2,2483200,17348000
23.9,-0.002,0.002,1.7614,0.034241,1.60E-08,60.589,260.83,403926.6667,1738866.667
