0,-0.002,0.002,1.8026,0.034242,3.37E-07,62.569,417126.6667
0,-0.002,0.002,1.8046,0.034242,3.41E-07,66.418,442786.6667
0,-0.002,0.002,1.8073,0.034242,7.71E-10,274.24,1828266.667
0,-0.002,0.002,1.8129,0.034242,3.83E-09,136.88,912533.3333
0,-0.002,0.002,1.8136,0.034242,8.71E-09,577.42,3849466.667
0,-0.002,0.002,1.8213,0.034242,4.47E-05,256.09,1707266.667
0,0.002,-0.002,1.5037,0.034242,0.057968,329.9,2199333.333
0,0.002,-0.002,1.5087,0.034242,1.90E-07,354.75,2365000
0,0.002,-0.002,1.509,0.034242,9.39E-07,394.1,2627333.333
0,0.002,-0.002,1.5173,0.034242,1.11E-07,84.833,565553.3333
0,0.002,-0.002,1.5211,0.034242,0.71525,239.61,1597400
0,0.002,-0.002,1.5339,0.034242,5.60E-04,24.746,164973.3333
0,0.002,-0.002,1.5353,0.034242,0.0011954,25.29,168600
0,0.002,-0.002,1.5436,0.034242,2.96E-05,214.56,1430400
0,0.002,-0.002,1.5941,0.034242,4.82E-06,361.24,2408266.667
0,0.002,-0.002,1.5945,0.034242,9.37E-06,366.49,2443266.667
0,0.002,-0.002,1.6,0.034242,9.44E-09,414.06,2760400
0,0.002,-0.002,1.6036,0.034242,0.0018353,228.11,1520733.333
0,0.002,-0.002,1.6089,0.034242,7.86E-08,324.24,2161600
0,0.002,-0.002,1.6093,0.034242,9.30E-07,432.24,2881600
0,0.002,-0.002,1.6129,0.034242,7.94E-10,514.31,3428733.333
0,0.002,-0.002,1.614,0.034242,8.29E-08,88.677,591180
0,0.002,-0.002,1.6167,0.034242,3.61E-04,106.44,709600
0,0.002,-0.002,1.62,0.034242,2.12E-04,31.235,208233.3333
0,0.002,-0.002,1.6219,0.034242,2.30E-04,95.779,638526.6667
0,0.002,-0.002,1.6303,0.034242,8.17E-05,176.03,1173533.333
0,0.002,-0.002,1.6348,0.034242,1.79E-04,171.92,1146133.333
0,0.002,-0.002,1.693,0.034242,4.28E-07,193.43,1289533.333
0,0.002,-0.002,1.6965,0.034242,1.54E-07,218.72,1458133.333
0,0.002,-0.002,1.6985,0.034242,1.72E-06,210.2,1401333.333
0,0.002,-0.002,1.7383,0.034242,6.09E-09,106.61,710733.3333
0,0.002,-0.002,1.7402,0.034242,6.82E-10,477.62,3184133.333
0,0.002,-0.002,1.741,0.034242,7.71E-09,183.64,1224266.667
0,0.002,-0.002,1.7488,0.034242,1.48E-08,103.39,689266.6667
0,0.002,-0.002,1.7506,0.034242,7.03E-09,52.314,348760
0,0.002,-0.002,1.7528,0.034242,2.42E-07,56.023,373486.6667
0,0.002,-0.002,1.7544,0.034242,1.46E-10,368.17,2454466.667
0,0.002,-0.002,1.7563,0.034242,4.86E-07,197.3,1315333.333
0,0.002,-0.002,1.8015,0.034242,6.21E-09,253.37,1689133.333
0,0.002,-0.002,1.8015,0.034242,1.22E-09,275.49,1836600
0,0.002,-0.002,1.8024,0.034242,2.60E-07,68.722,458146.6667
0,0.002,-0.002,1.8043,0.034242,9.50E-07,67.694,451293.3333
0,0.002,-0.002,1.8072,0.034242,6.22E-09,284.06,1893733.333
0,0.002,-0.002,1.8134,0.034242,3.69E-11,135.78,905200
0,0.002,-0.002,1.8136,0.034242,1.87E-09,574.71,3831400
0,0.002,-0.002,1.8213,0.034242,4.17E-05,255.77,1705133.333
0,0.002,0.002,1.4591,0.034242,5.28E-11,91.295,608633.3333
0,0.002,0.002,1.5039,0.034242,0.040894,332.2,2214666.667
0,0.002,0.002,1.5086,0.034242,1.68E-08,376.87,2512466.667
0,0.002,0.002,1.5088,0.034242,3.36E-07,395.58,2637200
0,0.002,0.002,1.5203,0.034242,4.54E-07,92.136,614240
0,0.002,0.002,1.5245,0.034242,0.72687,237.79,1585266.667
