time,temp1,temp2,temp3,temp4,Mode1_f0,Mode1_ql,Mode1_c1,Mode1_c2,Mode2_f0,Mode2_ql,Mode2_c1,Mode2_c2,Mode3_f0,Mode3_ql,Mode3_c1,Mode3_c2,Mode4_f0,Mode4_ql,Mode4_c1,Mode4_c2
78.090796,496.331,294.62,500.588,295.746,7079637225.937017,6716.693164978544,0.0,0.0,7269782397.936602,8346.11148400857,0.0,0.0,7829874685.358016,5366.356792659268,0.0,0.0,8001695969.997664,6404.114934812972,0.0,0.0
82.948954,496.926,294.574,500.597,295.747,7079637456.680768,6717.359005058531,0.0,0.0,7269782215.125478,8341.007094957933,0.0,0.0,7829874842.556307,5354.926970381329,0.0,0.0,8001695862.075288,6394.378737413719,0.0,0.0
87.797073,497.548,294.495,500.483,295.745,7079637487.834959,6708.6598555886,0.0,0.0,7269782238.069967,8337.536606142034,0.0,0.0,7829874433.252756,5355.736017432226,0.0,0.0,8001695800.987452,6386.421408011216,0.0,0.0
92.685535,497.653,294.381,500.279,295.742,7079635892.400441,6706.748154730239,0.0,0.0,7269779940.142028,8329.249020636425,0.0,0.0,7829874747.073553,5350.290032453811,0.0,0.0,8001696922.669516,6370.9476543657465,0.0,0.0
97.533956,497.093,294.238,500.184,295.736,7079635410.890032,6696.59850226223,0.0,0.0,7269780319.134031,8315.824145029297,0.0,0.0,7829874355.771897,5339.176129253265,0.0,0.0,8001696112.347922,6355.4537347805235,0.0,0.0
102.422384,496.353,294.059,500.14,295.734,7079634461.3792925,6694.078479837688,0.0,0.0,7269777357.19172,8288.882656479565,0.0,0.0,7829867998.117656,5301.857836464497,0.0,0.0,8001690044.950226,6303.316474324677,0.0,0.0
107.280964,495.699,293.875,500.053,295.73,7079633429.261886,6681.0408128625795,0.0,0.0,7269777588.635555,8290.815563946348,0.0,0.0,7829869277.51136,5303.959586049256,0.0,0.0,8001690352.589615,6305.358630159495,0.0,0.0
112.129287,496.301,293.671,499.933,295.724,7079633825.428343,6685.788271178566,0.0,0.0,7269777831.621561,8280.831924191622,0.0,0.0,7829868738.4410715,5303.624259169249,0.0,0.0,8001690489.970779,6301.414731033889,0.0,0.0
116.987775,496.756,293.457,499.828,295.718,7079633499.18443,6688.470016330282,0.0,0.0,7269778420.015655,8288.231395863699,0.0,0.0,7829869690.653095,5302.023623507179,0.0,0.0,8001691400.054714,6304.586507357194,0.0,0.0
121.836457,496.88,293.236,499.633,295.707,7079634102.19269,6689.556981395258,0.0,0.0,7269778210.424527,8290.428499209393,0.0,0.0,7829870293.384743,5304.418802241221,0.0,0.0,8001691272.932041,6301.551076228573,0.0,0.0
126.694996,495.425,292.999,499.472,295.699,7079633724.776629,6692.5260678921495,0.0,0.0,7269778666.126419,8282.165570068764,0.0,0.0,7829870582.343339,5302.058057024787,0.0,0.0,8001691841.843262,6301.193318486483,0.0,0.0
131.573869,495.521,292.763,499.515,295.69,7079634555.983774,6684.779057000051,0.0,0.0,7269779149.611837,8285.861305410956,0.0,0.0,7829869991.775683,5304.489217097066,0.0,0.0,8001692013.806863,6305.046502293328,0.0,0.0
136.422909,495.134,292.496,499.669,295.681,7079635174.033753,6684.827012408945,0.0,0.0,7269779351.983602,8287.099254817818,0.0,0.0,7829871323.824176,5303.557131136556,0.0,0.0,8001692163.235607,6305.509810778215,0.0,0.0
141.271302,494.758,292.246,499.778,295.671,7079634159.761357,6683.801449700788,0.0,0.0,7269780084.944089,8290.887154259217,0.0,0.0,7829870848.806161,5302.476477132421,0.0,0.0,8001692880.162953,6301.704547864033,0.0,0.0
