time,temp1,temp2,temp3,temp4,Mode1_f0,Mode1_ql,Mode1_c1,Mode1_c2,Mode2_f0,Mode2_ql,Mode2_c1,Mode2_c2,Mode3_f0,Mode3_ql,Mode3_c1,Mode3_c2,Mode4_f0,Mode4_ql,Mode4_c1,Mode4_c2
0.374818,0.0,295.493,500.611,297.712,7051250046.7699175,8241.733802277035,-0.04379274720452834,-0.07715619992258609,7263758255.216383,10661.345096917996,0.1659463300529918,0.15936446682238234,7795538783.721074,6610.867612260413,0.11942928164732185,-0.22207434729284078,7989274012.034365,8545.802941647318,-0.19744077301269874,-0.19161072924499747
4.550321,0.0,295.494,500.626,297.713,7051250447.13619,8218.284748585958,0.004365303319043625,0.0015302375023304642,7263760514.09336,10683.945447923345,0.01655511057154285,0.017453930374226944,7795540163.052546,6600.196409055826,0.038227387625288246,0.005298138443506758,7989275227.295441,8563.441817459629,0.014033425569793243,0.005369156186303774
8.678392,0.0,295.492,500.756,297.708,7051251757.778146,8203.83605299458,0.004347913617783759,0.001539559686334139,7263760647.132084,10677.64162986797,0.016535113836203624,0.017402121090110228,7795540755.878146,6607.812239140708,0.038354394075139846,0.005315945173409975,7989275213.780518,8556.64857676535,0.014036118569986853,0.0053617359823426485
12.820879,0.0,295.492,500.877,297.697,7051250920.081974,8207.070214362699,0.004353548739690757,0.0015327681874390538,7263761053.842428,10667.249604936944,0.0165468728449114,0.017443903382281786,7795539516.01549,6609.205259110481,0.038321277675655935,0.005324284255775298,7989275981.361098,8550.77230492899,0.01403595599932552,0.005382920619877811
16.942259,0.0,295.492,500.87,297.69,7051251514.757168,8217.489091219733,0.0043623553494864815,0.0015347443024894256,7263761382.505833,10667.13987723797,0.016555397030531906,0.017407715597127723,7795540319.644055,6603.886331532474,0.03825282691068522,0.005318717606956367,7989275578.346126,8555.030100871889,0.014046032689510574,0.005361286027973931
21.076361,0.0,295.492,500.843,297.691,7051252140.571161,8220.311915211758,0.004347570893067306,0.001541081729156133,7263761621.577415,10665.8806158819,0.01654116435553656,0.017437588662465916,7795540035.790483,6610.251927466954,0.038293951990999255,0.005328586203043933,7989276075.789898,8551.252155550643,0.014036070541268134,0.005363304278152997
25.207824,0.0,295.492,500.844,297.703,7051252400.869063,8229.479147352311,0.0043409945807110425,0.00154147375572263,7263761714.2202,10669.288159244561,0.016551840247967707,0.017451152708853154,7795540781.174496,6616.479494075165,0.03828660762607982,0.005313918967074331,7989276376.87483,8553.848546243118,0.014051431188387678,0.005366121452526247
29.415898,0.0,295.494,500.777,297.703,7051251014.296906,8213.815555322059,0.00435125304891747,0.0015342180453235385,7263761966.025473,10672.355095282677,0.0165441309839674,0.01741574350978249,7795541400.32334,6609.388041548254,0.03818018646406695,0.005339636845550872,7989276191.4140835,8546.096839245944,0.014049798881187743,0.0053652246914547745
33.566094,0.0,295.49,500.688,297.705,7051251417.874238,8205.955724758831,0.004356221407477223,0.0015198003668368382,7263761613.052926,10661.226715950466,0.016550387812286793,0.017434064960187103,7795541614.477077,6607.452737907066,0.03824771494590429,0.005345067460470547,7989276389.185706,8553.76874030827,0.014073805895246752,0.005374431962866332
37.698846,0.0,295.491,500.654,297.698,7051252001.373991,8208.627636082978,0.0043494861917158,0.0015171121861672224,7263761875.653276,10667.372226492715,0.016538721429270237,0.017456218452070182,7795540956.754904,6605.617555392394,0.038411148439668696,0.005342472213797999,7989276344.921838,8555.297942116018,0.014083882820812963,0.005377788781571604
