time,temp1,temp2,temp3,temp4,Mode1_f0,Mode1_ql,Mode1_c1,Mode1_c2
18594.581747,0.0,46.668,502.533,59.4284,7105590056.788238,46888.44315069326,0.0,0.0
18596.703779,0.0,46.6695,502.536,59.4105,7105590707.954293,46886.09883750564,0.0,0.0
18598.905293,0.0,46.6671,502.521,59.403,7105591525.353865,46855.12092970104,0.0,0.0
18601.007662,0.0,46.6648,502.511,59.3918,7105591988.856812,46897.78181928634,0.0,0.0
18603.099582,0.0,46.6657,502.529,59.3724,7105592744.134299,46837.02949995752,0.0,0.0
18605.192022,0.0,46.6671,502.568,59.3423,7105593320.011594,46928.73180467625,0.0,0.0
18607.283894,0.0,46.6633,502.602,59.3209,7105593928.153573,46899.95975271399,0.0,0.0
18609.385523,0.0,46.6642,502.635,59.3194,7105594616.576816,46904.585676997434,0.0,0.0
18611.457835,0.0,46.6617,502.732,59.3004,7105595247.381093,46932.86635895574,0.0,0.0
18613.559863,0.0,46.6639,502.869,59.2675,7105595928.76233,46896.33228615655,0.0,0.0
18615.642611,0.0,46.6576,502.919,59.2725,7105596446.853664,46946.53220818496,0.0,0.0
18617.744269,0.0,46.6579,502.939,59.244,7105597140.40151,46967.64049595128,0.0,0.0
18619.966264,0.0,46.6576,502.951,59.2215,7105597768.036472,46932.4001592098,0.0,0.0
18622.048391,0.0,46.6546,502.87,59.2015,7105598391.261657,46947.34638090639,0.0,0.0
18624.140579,0.0,46.6561,502.73,59.1849,7105598968.528257,46972.14104892012,0.0,0.0
18626.232987,0.0,46.6539,502.608,59.172,7105599610.89609,46933.6722348246,0.0,0.0
18628.335063,0.0,46.6498,502.513,59.1566,7105600272.593403,46943.24657780975,0.0,0.0
18630.437245,0.0,46.6519,502.448,59.1405,7105600864.032499,46950.90690453819,0.0,0.0
18632.519332,504.688,46.6504,502.427,59.1137,7105601574.522809,46908.690558984345,0.0,0.0
18634.631328,0.0,46.6498,502.439,59.1071,7105602206.402641,46961.58599919655,0.0,0.0
18636.723492,503.783,46.6483,502.479,59.0855,7105602903.055646,46995.598903530125,0.0,0.0
18638.835302,494.677,46.6477,502.54,59.0986,7105603438.933501,47016.88936998002,0.0,0.0
18641.068244,495.036,46.642,502.528,59.0644,7105604198.309135,46969.11653224272,0.0,0.0
18643.140939,491.299,46.6437,502.508,59.0275,7105604848.758779,46991.70371352259,0.0,0.0
18645.242934,0.0,46.6441,502.478,59.0121,7105605468.750987,46953.36563306428,0.0,0.0
18647.335564,0.0,46.642,502.481,59.0226,7105606024.492586,47028.751779763836,0.0,0.0
18649.447913,482.441,46.641,502.465,59.0085,7105606644.055053,47001.72052178426,0.0,0.0
18651.540213,469.9,46.6386,502.407,58.9986,7105607194.822122,47009.79560328709,0.0,0.0
18653.641628,480.807,46.637,502.304,58.9572,7105607908.919729,46970.3615806041,0.0,0.0
18655.73344,457.828,46.6344,502.264,58.9367,7105608511.893682,47014.3566860042,0.0,0.0
18657.815993,462.912,46.637,502.274,58.931,7105609122.366075,47022.39333037593,0.0,0.0
18659.907785,472.719,46.6332,502.296,58.9301,7105609865.634888,47036.43521231931,0.0,0.0
18662.110371,482.626,46.6354,502.371,58.8802,7105610486.158638,47047.73156450377,0.0,0.0
18664.202597,474.509,46.6328,502.397,58.9107,7105611093.921717,47007.193867615824,0.0,0.0
18666.304995,467.619,46.6338,502.452,58.8596,7105611536.121002,47049.00372698496,0.0,0.0
18668.407264,457.242,46.6302,502.514,58.8591,7105612359.776349,46992.62899018891,0.0,0.0
18670.499396,466.925,46.6277,502.638,58.8512,7105612943.718295,47029.03955370633,0.0,0.0
18672.601202,479.375,46.6317,502.71,58.8271,7105613546.697675,46997.901958291346,0.0,0.0
18674.683099,482.83,46.6268,502.728,58.7847,7105614179.582537,47081.998587678005,0.0,0.0
18676.785321,478.3,46.623,502.732,58.7622,7105614769.606169,47039.31405251674,0.0,0.0
18678.88741,479.869,46.6236,502.762,58.7697,7105615476.917461,47085.17719462939,0.0,0.0
18680.999306,485.085,46.6214,502.821,58.7216,7105616080.595998,47097.07407281395,0.0,0.0
18683.201922,486.575,46.6239,502.839,58.7346,7105616774.705346,47069.28750813329,0.0,0.0
18685.274019,490.945,46.6208,502.886,58.7271,7105617417.082699,47114.97211415204,0.0,0.0
18687.356404,476.401,46.6205,502.907,58.6661,7105618093.783105,47046.30288186569,0.0,0.0
18689.428865,470.75,46.6199,502.904,58.3109,7105618604.351327,47087.42300920695,0.0,0.0
18691.521596,470.77,46.6199,502.881,58.6408,7105619289.37722,47111.20148738411,0.0,0.0
18693.623125,488.028,46.6173,502.848,58.6111,7105619899.581698,47080.3894978023,0.0,0.0
18695.705309,477.512,46.6158,502.835,58.6141,7105620512.238194,47116.227809759635,0.0,0.0
18697.78789,478.596,46.6158,502.82,58.4858,7105621266.054333,47096.76481460342,0.0,0.0
18699.880042,487.698,46.6112,502.86,58.5393,7105621815.7959795,47125.33132204683,0.0,0.0
18701.981687,495.873,46.6143,502.899,58.2599,7105622402.630781,47101.599107665716,0.0,0.0
18704.19423,497.063,46.6127,502.965,58.3645,7105623105.969878,47132.68889332991,0.0,0.0
18706.266805,467.655,46.6106,503.007,58.5054,7105623605.473389,47137.74950691411,0.0,0.0
18708.339473,483.253,46.608,503.046,58.5113,7105624158.951241,47122.51527296727,0.0,0.0
18710.422246,467.543,46.6086,503.092,58.4597,7105624996.065692,47110.77929640568,0.0,0.0
18712.514172,469.957,46.6074,503.146,58.4677,7105625651.014696,47146.219105140015,0.0,0.0
18714.596624,488.718,46.6074,503.157,58.4522,7105626318.971711,47151.268437044964,0.0,0.0
18716.698579,458.744,46.6071,503.137,58.4278,7105626898.945724,47163.29558240221,0.0,0.0
18718.78061,457.233,46.608,503.124,58.3993,7105627466.757769,47082.0955059395,0.0,0.0
18720.872271,455.42,46.604,503.084,58.4108,7105628101.140278,47099.10126028108,0.0,0.0
18722.954664,457.823,46.6019,503.03,58.3903,7105628798.860816,47204.37037336546,0.0,0.0
18725.146889,468.091,46.6008,502.959,58.3039,7105629353.488098,47131.472781503806,0.0,0.0
18727.22893,430.657,46.6034,502.855,58.3474,7105630102.680716,47177.76963674886,0.0,0.0
18729.330589,453.927,46.5996,502.788,58.2399,7105630622.114153,47178.29630309733,0.0,0.0
18731.442182,455.078,46.5966,502.722,58.3049,7105631294.094835,47185.335667880216,0.0,0.0
18733.534864,456.227,46.5956,502.653,58.2499,7105631925.344423,47191.0767665952,0.0,0.0
18735.616875,461.652,46.5951,502.58,58.275,7105632613.321571,47117.0782257678,0.0,0.0
18737.708825,462.111,46.593,502.489,58.2383,7105633173.471453,47196.11946028677,0.0,0.0
18739.800474,466.782,46.5909,502.452,58.2254,7105633983.336427,47167.74619598404,0.0,0.0
18741.882614,445.686,46.592,502.443,58.2323,7105634636.518572,47185.18491658031,0.0,0.0
18743.994995,449.662,46.59,502.433,58.2112,7105635232.948419,47211.4366688235,0.0,0.0
18746.19666,451.884,46.5905,502.422,58.1729,7105635884.312328,47235.1071273895,0.0,0.0
18748.298247,453.921,46.5873,502.418,58.1645,7105636495.100448,47203.590687723474,0.0,0.0
18750.390423,455.493,46.5884,502.46,58.07,7105637098.94837,47240.66775010329,0.0,0.0
18752.512846,456.867,46.5873,502.44,58.0911,7105637770.470469,47221.42620734363,0.0,0.0
18754.624731,458.236,46.5852,502.364,58.1385,7105638226.762412,47257.48351545817,0.0,0.0
18756.706166,459.843,46.5863,502.254,58.0965,7105638987.732969,47221.723979671515,0.0,0.0
18758.789074,461.257,46.5833,502.191,58.0355,7105639636.111489,47218.8358262045,0.0,0.0
18760.871314,467.466,46.5842,502.097,57.9781,7105640231.0311775,47194.65854060894,0.0,0.0
18762.963482,467.927,46.5818,502.065,58.0289,7105640912.794329,47246.80471970231,0.0,0.0
18765.055228,478.504,46.5833,501.989,57.9926,7105641450.774603,47276.62825050315,0.0,0.0
18767.257732,478.215,46.5801,501.906,58.017,7105642051.184674,47214.80592347151,0.0,0.0
18769.340267,480.407,46.5806,501.885,57.9585,7105642679.586015,47267.88738163956,0.0,0.0
18771.432527,480.817,46.5786,501.899,57.9706,7105643326.617368,47217.50678395391,0.0,0.0
18773.554051,480.391,46.577,501.896,57.9265,7105643920.550561,47241.96113231637,0.0,0.0
18775.64593,481.217,46.5755,501.923,57.9355,7105644603.811647,47267.04794666139,0.0,0.0
18777.738011,464.865,46.5749,501.927,57.9465,7105645203.303718,47271.252059032566,0.0,0.0
18779.840047,462.496,46.5744,501.965,57.9241,7105645759.412322,47267.190246537575,0.0,0.0
18781.942537,470.9,46.5732,502.012,57.9217,7105646396.743702,47298.38814728512,0.0,0.0
18784.024826,482.772,46.574,502.084,57.8965,7105647099.737981,47275.725943680925,0.0,0.0
18786.126686,482.571,46.5723,502.143,57.8724,7105647627.032878,47280.83666838487,0.0,0.0
18788.318831,482.714,46.5671,502.169,57.8465,7105648273.573798,47310.69789956655,0.0,0.0
18790.40114,483.235,46.5671,502.231,57.8171,7105648881.013343,47319.579591034984,0.0,0.0
18792.513368,483.88,46.5702,502.256,57.7941,7105649418.869219,47284.88381644012,0.0,0.0
18794.594761,484.508,46.5651,502.232,57.8051,7105649937.223644,47308.84815038942,0.0,0.0
18796.677108,485.216,46.5645,502.203,57.7522,7105650652.526037,47315.081671799744,0.0,0.0
18798.769421,485.767,46.5645,502.177,57.7376,7105651300.25633,47229.177825197614,0.0,0.0
18800.871552,486.319,46.5608,502.165,57.7206,7105651814.496976,47324.27757246382,0.0,0.0
18802.944014,486.947,46.5615,502.186,57.7012,7105652493.061033,47287.86254535041,0.0,0.0
18805.055375,487.624,46.5593,502.215,57.6861,7105653117.043627,47326.11939350212,0.0,0.0
18807.146977,488.15,46.5605,502.262,57.6807,7105653493.215064,47350.629984004525,0.0,0.0
18809.348964,488.706,46.5605,502.29,57.6827,7105654120.027385,47323.83374050118,0.0,0.0
18811.460896,489.306,46.5575,502.273,57.6417,7105654881.796062,47325.5434321121,0.0,0.0
18813.562957,489.77,46.5561,502.239,57.6176,7105655444.784588,47347.99068514742,0.0,0.0
18815.6649,490.064,46.5578,502.204,57.6027,7105656095.320355,47327.27454341143,0.0,0.0
18817.756875,490.558,46.5552,502.203,57.59,7105656672.868473,47353.061205285834,0.0,0.0
18819.838995,490.657,46.5512,502.204,57.5617,7105657347.822076,47388.38880138945,0.0,0.0
18821.911298,491.328,46.5527,502.226,57.5511,7105658001.947262,47373.19338423664,0.0,0.0
18824.013307,504.177,46.5497,502.263,57.5792,7105658520.4770155,47380.48709812441,0.0,0.0
18826.115548,503.691,46.5497,502.303,57.5305,7105659160.17928,47397.93436022812,0.0,0.0
18828.21753,503.383,46.5474,502.336,57.5031,7105659780.771744,47386.608448902734,0.0,0.0
18830.429849,483.919,46.546,502.311,57.4858,7105660449.949983,47381.21064413842,0.0,0.0
18832.531624,487.455,46.5489,502.235,57.4633,7105661017.52892,47382.49664269568,0.0,0.0
18834.643085,488.069,46.5465,502.166,57.4507,7105661654.499411,47381.21226390556,0.0,0.0
18836.725069,488.78,46.546,502.149,57.4507,7105662195.015129,47403.45574267248,0.0,0.0
18838.807214,489.282,46.5425,502.118,57.4402,7105662841.971376,47378.062439678055,0.0,0.0
18840.91909,489.792,46.5443,502.052,57.4029,7105663449.1667795,47396.507178224165,0.0,0.0
18843.020742,490.264,46.544,502.023,57.3817,7105664133.563434,47349.50954866977,0.0,0.0
18845.122784,490.876,46.5434,502.012,57.3464,7105664735.401243,47405.819611517676,0.0,0.0
18847.224387,491.354,46.5409,502.015,57.3527,7105665399.70462,47407.083703713484,0.0,0.0
18849.326087,491.839,46.5379,502.01,57.3438,7105666012.405855,47423.4337980378,0.0,0.0
18851.538051,492.396,46.5373,501.995,57.3208,7105666660.600897,47387.262733873285,0.0,0.0
18853.620242,492.861,46.5352,501.99,57.3037,7105667240.7768755,47426.544895233055,0.0,0.0
18855.712709,493.228,46.5352,501.933,57.2778,7105667750.972382,47430.440193486305,0.0,0.0
18857.824497,493.633,46.5352,501.918,57.2464,7105668372.957403,47414.31567506653,0.0,0.0
18859.916505,494.037,46.5347,501.897,57.2419,7105669027.534436,47468.42367373542,0.0,0.0
18862.00948,494.416,46.5316,501.881,57.2283,7105669704.981751,47439.10805206469,0.0,0.0
18864.092427,494.771,46.5305,501.846,57.2214,7105670275.323125,47446.24467073476,0.0,0.0
18866.184932,495.091,46.5316,501.871,57.2093,7105670859.395699,47452.05056702214,0.0,0.0
18868.286599,495.465,46.5278,501.925,57.1569,7105671531.590588,47442.87446403429,0.0,0.0
18870.388206,495.805,46.5301,502.026,57.1739,7105672116.579131,47451.78440569061,0.0,0.0
18872.599851,496.145,46.5269,502.102,57.1427,7105672713.7377405,47474.31282298696,0.0,0.0
18874.701666,496.414,46.5269,502.113,57.1349,7105673313.74542,47457.15470234827,0.0,0.0
18876.783849,496.726,46.5254,502.127,57.1093,7105673891.690414,47478.940433082076,0.0,0.0
18878.866479,497.024,46.5233,502.165,57.0884,7105674519.050343,47489.544263933014,0.0,0.0
18880.948969,497.294,46.5242,502.191,57.0694,7105675195.310063,47474.71012402293,0.0,0.0
18883.041161,497.569,46.5238,502.245,57.064,7105675862.944422,47533.28832443265,0.0,0.0
18885.143323,497.857,46.5202,502.235,57.0444,7105676312.548769,47511.8603488387,0.0,0.0
18887.255261,498.065,46.5233,502.166,57.0045,7105676943.5673,47496.45687275726,0.0,0.0
18889.35703,498.223,46.5196,502.07,57.0054,7105677537.0377445,47508.179829530665,0.0,0.0
18891.458832,498.493,46.5181,502.013,56.9899,7105678175.165562,47550.5679349877,0.0,0.0
18893.68068,498.692,46.5172,501.941,56.9679,7105678911.531087,47495.37630359449,0.0,0.0
18895.773135,498.896,46.5149,501.893,56.9338,7105679476.579991,47544.5008124927,0.0,0.0
18897.865768,493.448,46.5155,501.789,56.9295,7105680002.464952,47512.67010846089,0.0,0.0
18899.938539,494.139,46.5145,501.709,56.8916,7105680662.68517,47527.65918873543,0.0,0.0
18902.02125,494.587,46.5134,501.629,56.8804,7105681314.314814,47536.55649739344,0.0,0.0
18904.123342,494.905,46.5149,501.52,56.8815,7105681908.119518,47516.6078605434,0.0,0.0
18906.215401,495.237,46.5109,501.503,56.8489,7105682464.459196,47528.51755546196,0.0,0.0
18908.297743,495.663,46.5109,501.542,56.8196,7105683071.875975,47524.88127197312,0.0,0.0
18910.389913,495.921,46.5071,501.565,56.8144,7105683681.919913,47547.82222281513,0.0,0.0
18912.481978,496.265,46.5109,501.58,56.808,7105684345.763784,47587.9271505649,0.0,0.0
18914.673437,496.667,46.5071,501.653,56.7435,7105684977.577476,47574.726349329685,0.0,0.0
18916.754967,496.967,46.504,501.683,56.7351,7105685422.408667,47560.31472624325,0.0,0.0
18918.866661,497.203,46.5062,501.782,56.6916,7105686177.786617,47574.91656478583,0.0,0.0
18920.968663,497.415,46.5037,501.838,56.6935,7105686765.055709,47560.93791907472,0.0,0.0
18923.051324,497.68,46.5037,501.848,56.665,7105687321.145752,47582.37081254897,0.0,0.0
18925.144395,498.074,46.5025,501.835,56.6245,7105687929.579227,47594.54412722666,0.0,0.0
18927.236638,498.268,46.5022,501.805,56.571,7105688511.984546,47614.582242841214,0.0,0.0
18929.329732,498.426,46.4978,501.767,56.5771,7105689186.559271,47591.17514343332,0.0,0.0
18931.422199,498.586,46.4978,501.726,56.639,7105689801.65888,47629.993827384664,0.0,0.0
18933.504949,498.457,46.4975,501.704,56.6006,7105690328.070285,47608.34802914584,0.0,0.0
18935.687778,498.628,46.4938,501.678,56.5795,7105690915.43359,47637.08746026801,0.0,0.0
18937.760168,498.86,46.4944,501.623,56.5792,7105691597.905172,47633.69589164898,0.0,0.0
18939.852296,476.684,46.4975,501.564,56.5486,7105692171.297202,47635.72633936421,0.0,0.0
18941.955493,479.053,46.495,501.502,56.5471,7105692760.01116,47630.99686883906,0.0,0.0
18944.067283,480.234,46.4921,501.423,56.5336,7105693458.66668,47700.32714178606,0.0,0.0
18946.178944,481.201,46.4906,501.357,56.5167,7105693955.091675,47638.62732864835,0.0,0.0
18948.271347,482.084,46.4935,501.284,56.4827,7105694585.711826,47645.287508981106,0.0,0.0
18950.373712,482.751,46.4912,501.17,56.4751,7105695157.950435,47646.32540141982,0.0,0.0
18952.475794,483.337,46.4897,501.051,56.4502,7105695763.9311695,47642.506316642684,0.0,0.0
18954.577877,498.126,46.4866,501.014,56.3922,7105696322.726435,47636.249838235046,0.0,0.0
18956.769419,503.326,46.4866,500.981,56.3945,7105697017.039356,47664.460861404725,0.0,0.0
18958.85193,502.768,46.4881,501.052,56.3792,7105697716.505948,47687.96680896947,0.0,0.0
18960.94446,502.384,46.486,501.144,56.5891,7105698194.328249,47657.171792135436,0.0,0.0
18963.046926,502.222,46.4857,501.166,56.3315,7105698757.159463,47689.3361647982,0.0,0.0
18965.129466,502.129,46.4825,501.157,56.3426,7105699392.847995,47696.8221158906,0.0,0.0
18967.211873,0.0,46.4815,501.088,56.304,7105699965.306014,47680.22003788293,0.0,0.0
18969.303651,0.0,46.4819,501.047,56.3182,7105700629.275198,47694.5773628553,0.0,0.0
18971.385765,0.0,46.481,501.007,56.2735,7105701165.730632,47674.74625129054,0.0,0.0
18973.478051,0.0,46.4794,500.993,56.2521,7105701778.43824,47706.06361156466,0.0,0.0
18975.550323,0.0,46.4779,500.948,56.2346,7105702415.687233,47712.74745897312,0.0,0.0
18977.752335,0.0,46.4783,500.886,56.2215,7105703022.105356,47723.09035894722,0.0,0.0
18979.844134,0.0,46.4741,500.859,56.1951,7105703630.734559,47738.88364995626,0.0,0.0
18981.946624,0.0,46.4752,500.85,56.1763,7105704242.587426,47712.01096003803,0.0,0.0
18984.049572,0.0,46.4726,500.89,56.1901,7105704849.47504,47699.1422505156,0.0,0.0
18986.141792,0.0,46.471,500.964,56.1427,7105705363.94097,47726.862526682096,0.0,0.0
18988.243549,0.0,46.4722,501.046,56.1244,7105706065.166993,47725.46344296863,0.0,0.0
18990.335952,492.129,46.469,501.137,56.1244,7105706643.585741,47733.305019796746,0.0,0.0
18992.438808,493.468,46.4732,501.235,56.0736,7105707202.031841,47719.47596713016,0.0,0.0
18994.521356,494.085,46.471,501.331,56.074,7105707723.529348,47731.882611075824,0.0,0.0
18996.633118,494.523,46.4669,501.424,56.0471,7105708364.395904,47740.7153970722,0.0,0.0
18998.835194,494.915,46.4669,501.494,56.073,7105708969.86495,47772.18740109181,0.0,0.0
19000.917714,495.238,46.4659,501.55,56.0266,7105709511.539213,47755.04125885069,0.0,0.0
19003.010025,494.79,46.4659,501.575,56.0123,7105710113.265324,47775.50489162514,0.0,0.0
19005.101928,495.246,46.4638,501.587,56.0037,7105710766.585838,47779.63581084265,0.0,0.0
19007.214593,0.0,46.4623,501.585,55.9671,7105711273.041563,47845.50458531073,0.0,0.0
19009.287355,0.0,46.4603,501.542,55.9769,7105711993.309699,47782.43480519358,0.0,0.0
19011.379674,0.0,46.4608,501.478,55.9457,7105712483.814783,47755.961565903126,0.0,0.0
19013.462358,499.88,46.4608,501.393,55.9524,7105713099.067803,47786.612490493186,0.0,0.0
19015.55428,500.242,46.4591,501.3,55.9061,7105713758.956641,47802.43584800845,0.0,0.0
19017.665999,500.432,46.4572,501.29,55.8756,7105714296.534327,47806.20670690002,0.0,0.0
19019.888222,500.649,46.4587,501.281,55.8772,7105715012.846378,47811.41364246077,0.0,0.0
19021.970931,500.785,46.4526,501.278,55.8533,7105715509.148797,47818.41981796387,0.0,0.0
19024.063266,500.943,46.4535,501.277,55.8537,7105716137.573407,47831.78608710582,0.0,0.0
19026.175553,0.0,46.4535,501.291,55.8282,7105716684.552286,47812.393122598696,0.0,0.0
19028.277015,469.551,46.4531,501.324,55.7849,7105717228.862377,47786.07569761749,0.0,0.0
19030.37903,472.822,46.4519,501.352,55.7762,7105717828.28161,47870.50997623319,0.0,0.0
19032.471326,474.515,46.45,501.465,55.7866,7105718389.363987,47836.18179759011,0.0,0.0
19034.563297,475.699,46.4488,501.567,55.7443,7105719182.488656,47830.03728266736,0.0,0.0
19036.674979,476.821,46.4488,501.638,55.7148,7105719531.514246,47845.05807500903,0.0,0.0
19038.757444,479.695,46.4485,501.664,55.7271,7105720172.908798,47845.33943261151,0.0,0.0
19040.961674,480.252,46.4441,501.692,55.6801,7105720804.507833,47891.6802079909,0.0,0.0
19043.033739,461.285,46.4462,501.738,55.6751,7105721317.281409,47805.69975998267,0.0,0.0
19045.115857,464.016,46.4454,501.713,55.641,7105721918.000828,47864.32669391685,0.0,0.0
19047.218057,465.686,46.4431,501.629,55.6497,7105722547.682269,47873.35038289309,0.0,0.0
19049.320237,451.449,46.441,501.543,55.6233,7105723188.150288,47879.547745214244,0.0,0.0
19051.42216,460.803,46.4416,501.473,55.5946,7105723747.690986,47874.19943288373,0.0,0.0
19053.514133,468.65,46.4416,501.448,55.5867,7105724330.308229,47867.9815083821,0.0,0.0
19055.616431,467.332,46.4385,501.421,55.5582,7105724871.551847,47879.8155307201,0.0,0.0
19057.718637,481.694,46.4367,501.387,55.5515,7105725581.987306,47925.58502289864,0.0,0.0
19059.805522,481.301,46.4376,501.341,55.5177,7105726098.968139,47894.26825153119,0.0,0.0
19061.992581,481.364,46.4335,501.34,55.5214,7105726636.931231,47878.25780193042,0.0,0.0
19064.087895,482.573,46.4353,501.349,55.4987,7105727251.529083,47904.69380591172,0.0,0.0
19066.175386,485.856,46.4335,501.397,55.4879,7105727817.229577,47868.58806499712,0.0,0.0
19068.27241,493.273,46.4329,501.414,55.4665,7105728421.089895,47915.736674177504,0.0,0.0
19070.367807,492.835,46.4304,501.385,55.4734,7105729084.334604,47857.98508488012,0.0,0.0
19072.474212,492.68,46.4298,501.337,55.4471,7105729578.268435,47904.69279293736,0.0,0.0
19074.580982,495.957,46.4313,501.328,55.4265,7105730261.394423,47938.85902324626,0.0,0.0
19076.682787,495.788,46.426,501.26,55.4191,7105730694.079347,47917.16006746959,0.0,0.0
19078.775518,487.487,46.4257,501.152,55.3907,7105731279.467475,47909.73404921623,0.0,0.0
19080.877789,495.9,46.4251,501.078,55.3469,7105731896.013747,47926.3537934155,0.0,0.0
19083.07011,0.0,46.4242,501.1,55.3281,7105732482.9948845,47942.24243627654,0.0,0.0
19085.182343,0.0,46.4251,501.156,55.324,7105732916.81713,47947.7036007435,0.0,0.0
19087.274462,0.0,46.4251,501.257,55.2955,7105733530.51087,47949.53820880396,0.0,0.0
19089.376966,0.0,46.4226,501.34,55.2447,7105734056.684526,47955.68847136472,0.0,0.0
19091.479209,0.0,46.4205,501.417,55.2487,7105734677.371644,47964.346610809196,0.0,0.0
19093.590848,503.146,46.4205,501.421,55.2345,7105735258.382403,47957.47119827593,0.0,0.0
19095.673272,503.488,46.4196,501.459,55.235,7105735855.60831,47965.02554550376,0.0,0.0
19097.765382,503.618,46.4164,501.487,55.2288,7105736598.611068,47972.55642632799,0.0,0.0
19099.867226,503.764,46.4188,501.508,55.1973,7105737184.772542,47977.57775884671,0.0,0.0
19101.979649,503.851,46.4142,501.475,55.1805,7105737741.578548,47993.27810342726,0.0,0.0
19104.172693,503.962,46.4142,501.446,55.1476,7105738371.912984,47957.95934692091,0.0,0.0
19106.265048,504.053,46.4158,501.442,55.1229,7105738877.398262,47994.28140172342,0.0,0.0
19108.377681,504.178,46.4127,501.484,55.1089,7105739449.227971,47985.85503489957,0.0,0.0
19110.480161,504.307,46.4118,501.587,55.1052,7105740019.808468,48001.6786628213,0.0,0.0
19112.591687,504.386,46.4086,501.673,55.0823,7105740620.514272,47995.241790380685,0.0,0.0
19114.694431,504.477,46.4091,501.775,55.0371,7105741319.468416,48008.42463339458,0.0,0.0
19116.776559,504.524,46.4091,501.927,55.0376,7105741793.773435,48007.10577725159,0.0,0.0
19118.869238,504.629,46.407,502.094,55.0264,7105742360.161437,48039.24888116568,0.0,0.0
19120.972211,504.718,46.4044,502.211,55.0041,7105743008.431555,48040.30652868586,0.0,0.0
19123.064011,504.845,46.4076,502.335,54.9912,7105743551.003909,48037.70636379199,0.0,0.0
19125.296527,504.909,46.4035,502.417,54.9502,7105744005.175567,48026.667836080305,0.0,0.0
19127.388935,504.998,46.404,502.463,54.9388,7105744569.686852,48065.524062938304,0.0,0.0
19129.490308,0.0,46.4035,502.443,54.8922,7105745199.22261,48048.65373138492,0.0,0.0
19131.591233,0.0,46.4013,502.474,54.9037,7105745829.715603,48082.61000373137,0.0,0.0
19133.68306,0.0,46.4008,502.459,54.8823,7105746368.22493,48058.65218962757,0.0,0.0
19135.755501,0.0,46.4013,502.42,54.8631,7105746931.450424,48054.116267695754,0.0,0.0
19137.857623,0.0,46.4008,502.432,54.8548,7105747454.147948,48040.68189400598,0.0,0.0
19139.960149,491.025,46.3998,502.445,54.8425,7105747991.533439,48110.373090362526,0.0,0.0
19142.052419,490.936,46.3977,502.45,54.8015,7105748568.3792715,48068.00772294899,0.0,0.0
19144.13496,498.44,46.3966,502.446,54.7965,7105749089.588567,48108.535816301905,0.0,0.0
19146.317371,498.417,46.3935,502.459,54.7894,7105749693.9172535,48086.17281634267,0.0,0.0
19148.409486,498.581,46.3932,502.536,54.7275,7105750303.032149,48095.54061336261,0.0,0.0
19150.49149,498.768,46.3926,502.616,54.7429,7105750863.748939,48104.48746639303,0.0,0.0
19152.583671,497.357,46.392,502.689,54.7196,7105751400.663453,48105.98121377249,0.0,0.0
19154.68541,498.64,46.3926,502.719,54.6892,7105751980.344572,48095.85928602079,0.0,0.0
19156.777867,498.804,46.3888,502.691,54.6636,7105752568.9149,48127.96030742071,0.0,0.0
19158.889948,498.966,46.3885,502.654,54.6762,7105753118.639462,48120.46573085864,0.0,0.0
19160.971776,499.096,46.3848,502.603,54.6372,7105753691.1021805,48090.721800281164,0.0,0.0
19163.074609,499.332,46.3825,502.577,54.6093,7105754277.578004,48132.33861682536,0.0,0.0
19165.186793,499.497,46.3863,502.491,54.6239,7105754876.984701,48106.483460209514,0.0,0.0
19167.39951,499.657,46.3839,502.382,54.5904,7105755447.818759,48184.98822306187,0.0,0.0
19169.491475,499.892,46.3833,502.294,54.5796,7105756015.674102,48136.44369122283,0.0,0.0
19171.583299,500.094,46.3825,502.217,54.5625,7105756564.305941,48139.22184349397,0.0,0.0
19173.684878,500.267,46.3839,502.159,54.5247,7105757198.717434,48116.34297853568,0.0,0.0
19175.786696,500.443,46.3807,502.142,54.4997,7105757694.621928,48156.942215844756,0.0,0.0
19177.879006,500.674,46.3816,502.157,54.516,7105758324.250535,48194.23069948004,0.0,0.0
19179.971709,500.847,46.3767,502.162,54.4798,7105758897.593247,48165.734660967595,0.0,0.0
19182.104438,500.967,46.3776,502.186,54.492,7105759537.412854,48149.62759574963,0.0,0.0
19184.186624,501.154,46.3782,502.243,54.4417,7105760077.681724,48172.2598936754,0.0,0.0
19186.279136,501.292,46.3782,502.276,54.4168,7105760627.742121,48149.60371183185,0.0,0.0
19188.461647,501.386,46.3752,502.345,54.4017,7105761194.119931,48170.36816489567,0.0,0.0
19190.544164,501.527,46.377,502.397,54.4057,7105761773.557199,48173.02128324539,0.0,0.0
19192.636439,501.701,46.3738,502.445,54.3894,7105762346.557103,48205.88721131992,0.0,0.0
19194.729948,501.918,46.3729,502.509,54.3497,7105762896.102689,48191.00302719655,0.0,0.0
19196.822259,502.081,46.3707,502.565,54.3404,7105763416.0743685,48178.2391334972,0.0,0.0
19198.92435,502.257,46.3729,502.658,54.34,7105764022.140188,48199.29580516289,0.0,0.0
19201.026167,502.435,46.3689,502.755,54.3034,7105764605.92391,48206.93113009785,0.0,0.0
19203.12839,502.637,46.3707,502.796,54.2728,7105765180.095936,48216.764608368925,0.0,0.0
19205.220868,502.815,46.366,502.809,54.2603,7105765655.720122,48249.66486482839,0.0,0.0
